"Product ID","ASIN","Book URL","Title","Author","Narrated By","Summary","Description","Duration","Ave. Rating","Rating Count","Release Date","Purchase Date","Publisher","Genre","sub_genre","Short Title","Copyright","Author URL","Download URL","File name","Key","Series URL","Series Name","Series Sequence","Link Error","Abridged","Book Language","BOOK_ELEM_IGNORED","BOOK_ELEM_PDF_URL","BOOK_ELEM_IMAGE_URL","BOOK_ELEM_DIR_PATH","BOOK_ELEM_REGION","BOOK_ELEM_CHAPTERS","BOOK_ELEM_LOCKED","BOOK_ELEM_AYCE"
"BK_BRLL_002636","B004GA1QTE","https://www.audible.com/pd/B004GA1QTE","Tracking the Tempest","Nicole Peeler","Kate Reinders","<p>Valentine’s Day is fast approaching, and Ryu — Jane’s bloodsucking boyfriend — can’t let a major holiday go by without getting all gratuitous. An overwhelming dose of boyfriend interference and a last - minute ticket to Boston later, and Jane’s life is thrown off course.</p> <p> Ryu’s well - intentioned plans create mayhem, and Jane winds up embroiled in an investigation involving a spree of gruesome killings. All the evidence points toward another Halfling, much to Jane’s surprise.</p>","Valentine’s Day is fast approaching, and Ryu — Jane’s bloodsucking boyfriend — can’t let a major holiday go by without getting all gratuitous....","09:48:00","4.195121951219512","246","2011-01-01","2011-01-01","Brilliance Audio ","Romance:Fantasy","","Tracking the Tempest","","https://www.audible.com/author/Nicole+Peeler/B002BMFSR0","","Tracking the Tempest","","https://www.audible.com/series/Jane-True-Audiobook/B005NASYW8","Jane True","2","","false","english","","","https://m.media-amazon.com/images/I/513DokR0moL._SL500_.jpg","","US","","","false"
"BK_ADBL_029481","B07FSRBKNM","https://www.audible.com/pd/B07FSRBKNM","Trail of Lightning","Rebecca Roanhorse","Tanis Parenteau","<p>The sudden rising waters of a climate apocalypse have destroyed most of the planet…yet out of these waters, Dinétah, a former Navajo reservation, has been miraculously reborn. Listen along as Tanis Parenteau's impeccable narration, capturing the rhythms of Navajo speech, fully envelopes you into the Sixth World. </p> <p>When Dinétah needs help finding a missing girl, Maggie - a monster hunter and supernatural killer - is its last, best hope. <i>Trail of Lightning </i>follows our heroine as she walks the land alongside gods, heroes of legend, and monsters alike. Reluctantly, she enlists the aid of an unconventional medicine man, and together they travel Dinétah, unraveling clues from ancient legends and trading favors with tricksters. As Maggie discovers the truth behind the killings, she will have to confront her past if she wants to survive - for what she uncovers about the monster she is sent to find is much more terrifying than anything she could imagine.   </p>","<p>The sudden rising waters of a climate apocalypse have destroyed most of the planet…yet out of these waters, Dinétah, a former Navajo reservation, has been miraculously reborn.... </p>","08:58:00","4.25305324865657","4094","2018-08-07","2020-02-16","Audible Studios","Science Fiction & Fantasy:Fantasy:Paranormal & Urban:Paranormal","","Trail of Lightning","","https://www.audible.com/author/Rebecca+Roanhorse/B0788YCRS2","","Trail of Lightning","","https://www.audible.com/series/The-Sixth-World-Audiobook/B07NF6N6C8","The Sixth World","1","","false","english","","","https://m.media-amazon.com/images/I/51Ki0-0TxML._SL500_.jpg","","US","","","false"
"BK_RAND_003329","B009PRHPMU","https://www.audible.com/pd/B009PRHPMU","Trapped - The Iron Druid Chronicles, Book 5","Kevin Hearne","Luke Daniels","<p>After 12 years of secret training, Atticus O’Sullivan is finally ready to bind his apprentice, Granuaile, to the earth and double the number of Druids in the world. But on the eve of the ritual, the world that thought he was dead abruptly discovers that he’s still alive, and they would much rather he return to the grave. </p> <p>Having no other choice, Atticus, his trusted Irish wolfhound, Oberon, and Granuaile travel to the base of Mount Olympus, where the Roman god Bacchus is anxious to take his sworn revenge - but he’ll have to get in line behind an ancient vampire, a band of dark elves, and an old god of mischief, who all seem to have KILL THE DRUID at the top of their to-do lists.</p>","After 12 years of secret training, Atticus O’Sullivan is finally ready to bind his apprentice, Granuaile, to the earth and double the number of Druids in the world....","09:02:00","4.669613259668508","11765","2012-11-27","2013-11-22","Random House Audio","Science Fiction & Fantasy:Fantasy:Action & Adventure","","Trapped","","https://www.audible.com/author/Kevin+Hearne/B004FR1V8O","","Trapped","","https://www.audible.com/series/Iron-Druid-Chronicles-Audiobook/B006XE41AC","Iron Druid Chronicles","5","","false","english","","","https://m.media-amazon.com/images/I/61O59uqF2cL._SL500_.jpg","","US","","","false"
"BK_ADBL_008111","B00CTQ9WWU","https://www.audible.com/pd/B00CTQ9WWU","Traveling Music - The Soundtrack to My Life and Times","Neil Peart","Brian Sutherland","<p>The music of Frank Sinatra, Limp Bizkit, Linkin Park, and many other artists provides the score to the reflections of a musician on the road in this memoir of Neil Peart's travels from Los Angeles to Big Bend National Park. The emotional associations and stories behind each album Peart plays guide his recollections of his childhood on Lake Ontario, the first bands that he performed with, and his travels with the band Rush. The evocative and resonant writing vividly captures the meanderings of a musical mind, leading rock enthusiasts to discover inside information about Rush and the musical inspirations of a rock legend.</p>","The music of Frank Sinatra, Limp Bizkit, Linkin Park, and many other artists provides the score to the reflections of a musician on the road in this memoir....","14:25:00","4.669926650366748","409","2013-05-17","2020-01-16","Audible Studios","Biographies & Memoirs:Entertainment & Celebrities","","Traveling Music","","https://www.audible.com/author/Neil+Peart/B000APH4T0","","Traveling Music","","","","","","false","english","","","https://m.media-amazon.com/images/I/51y-utcgO8L._SL500_.jpg","","US","","","false"
"OR_ORIG_000017","B072MLGY5S","https://www.audible.com/pd/B072MLGY5S","Treasure Island - An Audible Original Drama","Robert Louis Stevenson, Marty Ross - adaptation","Philip Glenister, Daniel Mays, Catherine Tate, Owen Teale","<p>Audible Originals takes to the high seas to bring to life this timeless tale of pirates, lost treasure maps and mutiny, starring Catherine Tate (BAFTA-nominated, <i>The Catherine Tate Show</i>, <i>The Office</i>, <i>Doctor Who</i>), Philip Glenister (<i>Outcast</i>, <i>Life On Mars</i>), Owen Teale (<i>Game of Thrones</i>, <i>Pulse</i>, <i>Last Legion</i>) and Daniel Mays (<i>The Adventures of Tintin</i>, <i>Rogue One</i>, <i>Atonement</i>) amongst others.</p> <p>Featuring: Stephen Critchlow, James Doherty, Philip Glenister, Peter Gold, Ed Harrison, David Holt, Gerran Howell, Matthew Jure, Daniel Mays, Gerard McDermott, Paul McEwan, Harry Myers, Greg Page, Richard Reed, Mark Straker, Catherine Tate, Owen Teale and Ben Whitehead.</p>","Audible Originals takes to the high seas to bring to life this timeless tale of pirates, lost treasure maps and mutiny....","06:23:00","4.378437554738133","34254","2017-08-17","2020-05-01","Audible Originals","Literature & Fiction:Classics","","Treasure Island","","https://www.audible.com/author/Robert+Louis+Stevenson/B000AQ0JI2","","Treasure Island","","","","","","","english","","","https://m.media-amazon.com/images/I/51CnOU9YOWL._SL500_.jpg","","US","","","false"
"BK_ADBL_029144","B079YWPXQK","https://www.audible.com/pd/B079YWPXQK","Tricks for Free - InCryptid, Book 7","Seanan McGuire","Emily Bauer","<p>The seventh book in the funny and fast-paced InCryptid urban fantasy series returns to the mishaps of the Price family, eccentric cryptozoologists who safeguard the world of magical creatures living in secret among humans. </p> <p>Penance, noun: <br />1. Punishment for past actions. <br />2. An attempt to pay for what can't be bought. <br />3. See also ""exile."" </p> <p>Antimony Price is on the run. With the Covenant on her tail and her family still in danger, she needs to get far, far away from anyone who might recognize her - including her own mice. For the first time in a long time, a Price is flying without a safety net. Where do you go when you need to disappear into a crowd without worrying about attracting attention? An amusement park, of course. </p> <p>Some people would call Lowryland the amusement park. It's one of the largest in Florida, the keystone of the Lowry entertainment empire...but for Annie, it's a place to hide. She's just trying to keep her head down long enough to come up with a plan that will get her home without getting anyone killed. No small order when she's rooming with gorgons and sylphs, trying to placate frustrated ghosts, and rushing to get to work on time. </p> <p>Then the accidents begin. The discovery of a dead man brings Annie to the attention of the secret cabal of magic users running Lowryland from behind the scenes. They want the fire that sleeps in her fingers. They want her on their side. They want to help her - although their help, like everything else, comes with a price. </p> <p>No plan. Minimal backup. No way out. Annie's about to get a crash course in the reality behind the pretty facade. If she's lucky, she'll survive the experience. </p>","Antimony Price is on the run. With the Covenant on her tail and her family still in danger, she needs to get far, far away from anyone who might recognize her - including her own mice....","11:49:00","4.577603143418467","509","2018-03-06","2018-03-08","Audible Studios","Science Fiction & Fantasy:Fantasy","","Tricks for Free","","https://www.audible.com/author/Seanan+McGuire/B002R1LJIW","","Tricks for Free","","https://www.audible.com/series/InCryptid-Audiobook/B00BL8ITNU","InCryptid","7","","false","english","","","https://m.media-amazon.com/images/I/51M9OGZPtJL._SL500_.jpg","","US","","","false"
"BK_RECO_000347","B002V0CAH8","https://www.audible.com/pd/B002V0CAH8","Trojan Gold - The Fourth Vicky Bliss Mystery","Elizabeth Peters","Barbara Rosenblat","Adventure and romance enter Vicky Bliss' life in the form of a black-and-white photograph of a woman covered from head to toe in gold jewels. This ""Trojan Gold"" has an intriguing history, but it is the envelope that piques Vicky's curiosity. It is a grimy brown, with no return address, and it appears to have been soaked in blood.","Adventure and romance enter Vicky Bliss' life in the form of a black-and-white photograph of a woman covered from head to toe in gold jewels....","10:32:00","4.536","500","2004-06-18","2010-09-19","Recorded Books","Literature & Fiction","","Trojan Gold","","https://www.audible.com/author/Elizabeth+Peters/B000APJBUK","","Trojan Gold","","https://www.audible.com/series/Vicky-Bliss-Audiobook/B00G5M865S","Vicky Bliss","4","","false","english","","","https://m.media-amazon.com/images/I/51YZu-tooZL._SL500_.jpg","","US","","","false"
"BK_HARL_000374","B002V0QAO2","https://www.audible.com/pd/B002V0QAO2","Tucker's Claim - Hell's Eight Series, Book 3","Sarah McCarty","Lola Holiday","Tucker McCade has known violence his whole life: orphaned in a massacre, abused as a ""half-breed"" child, trained as a ruthless Texas Ranger, he's learned the hard way that might makes right. <p>So even he is shocked when he falls for Sally Mae, a Quaker nurse. Unable to resist Tucker's charm, character and chiseled body, she throws herself into their torrid affair, indulging every one of her wildest sexual fantasies. Tuckerï¿¿ï¿¿s occupation, however, is the one thing about him she can't embrace. A staunch pacifist, Sally Mae can't understand how his strong, caressing hand can clench in fury or pull a trigger to take a life.</p> <p>In this lawless land, Tucker knows you have to fight to survive. But when Sally Mae becomes pregnant, he's willing to do whatever it takes to have his family - including hanging up his guns. </p> <p>Every night they spend together exploring new heights of ecstasy binds them ever closer, slowly erasing their differences...until the day Tucker's past comes calling, precipitating an explosive showdown between her faith, his promise, and the need for revenge.</p>","Tucker McCade has known violence his whole life: he's learned the hard way that might makes right. So even he is shocked when he falls for Sally Mae, a Quaker nurse....","11:03:00","4.146745562130177","845","2009-10-01","2010-09-19","Harlequin Books S.A.","Erotica:Literature & Fiction","","Tucker's Claim","","https://www.audible.com/author/Sarah+McCarty/B001IGOG3C","","Tucker's Claim","","https://www.audible.com/series/Hells-Eight-Audiobook/B0070YXHN6","Hell's Eight","3","","false","english","","","https://m.media-amazon.com/images/I/514v+VxQGsL._SL500_.jpg","","US","","","false"
"BK_ACX0_002156","B008YG62TK","https://www.audible.com/pd/B008YG62TK","Twenty-Eight and a Half Wishes","Denise Grover Swank","Frances Fuller","<p>For Rose Gardner, working at the DMV on a Friday afternoon is bad even before she sees a vision of herself dead. She's had plenty of visions, usually boring ones like someone's toilet's overflowed, but she's never seen one of herself before. When her overbearing momma winds up murdered on her sofa instead, two things are certain: There isn't enough hydrogen peroxide in the state of Arkansas to get that stain out, and Rose is the prime suspect. </p> <p>Rose realizes she's wasted 24 years of living and makes a list on the back of a Wal-Mart receipt: 28 things she wants to accomplish before her vision comes true. She's well on her way with the help of her next door neighbor Joe, who has no trouble teaching Rose the rules of drinking, but won't help with number 15 - do more with a man. Joe's new to town, but it doesn't take a vision for Rose to realize he's got plenty secrets of his own. </p> <p>Somebody thinks Rose has something they want and they'll do anything to get it. Her house is broken into, someone else she knows is murdered, and suddenly, dying a virgin in the Fenton County jail isn't her biggest worry after all. </p>","For Rose Gardner, working at the DMV on a Friday afternoon is bad even before she sees a vision of herself dead....","08:37:00","4.095174262734584","1492","2012-08-17","2015-04-25","Bramagioia Enterprises","Mystery, Thriller & Suspense:Mystery:Women Sleuths","","Twenty-Eight and a Half Wishes","","https://www.audible.com/author/Denise+Grover+Swank/B005ANAB6K","","Twenty-Eight and a Half Wishes","","https://www.audible.com/series/Rose-Gardner-Mystery-Audiobook/B00IRG7IYU","Rose Gardner Mystery","1","","false","english","","","https://m.media-amazon.com/images/I/51Q1M+yA7TL._SL500_.jpg","","US","","","false"
"BK_HARP_006530","B077NMH3M1","https://www.audible.com/pd/B077NMH3M1","Twice Bitten - An Argeneau Novel","Lynsay Sands","Charlotte North","<p><i>Thrilling, witty, and oh-so-sexy, Lynsay Sands' Argeneau novel brings together a beautiful Immortal and the man who is her destiny....</i> </p> <p>For someone who's been around for over 140 years, immortal Elspeth Argeneau hasn't done a whole lot of <i>living</i>. Now that she's moved away from her controlling mother, she's tracking down rogue vampires and enjoying some overdue freedom. A fling would be fun. A life mate can wait. Yet to Elspeth's surprise, her landlady's hot grandson checks both boxes. </p> <p>Wyatt fell instantly in love with Elspeth four years ago. He's stunned to run into her again, especially as she has no memory of him. Then again, there are a lot of things about Elspeth that don't make sense, like the miraculous speed with which her wounds heal. And the chemistry that transforms every touch into an explosion of desire. But with mysterious ""accidents"" besieging Elspeth, the ex-Special Forces soldier appoints himself her bodyguard. But time is running out to uncover the truth about her enemies - and rediscover the man determined to love her for eternity. </p>","<p>Thrilling, witty, and oh-so-sexy, Lynsay Sands' Argeneau novel brings together a beautiful Immortal and the man who is her destiny....</p>","10:09:00","4.67578659370725","731","2018-03-27","2018-03-27","HarperAudio","Mystery, Thriller & Suspense:Thriller & Suspense:Supernatural","","Twice Bitten","","https://www.audible.com/author/Lynsay+Sands/B001H6N4AE","","Twice Bitten","","https://www.audible.com/series/Argeneau-Vampires-Audiobook/B005NACZBO","Argeneau Vampires","27","","false","english","","","https://m.media-amazon.com/images/I/51dfmg-lCFL._SL500_.jpg","","US","","","false"
"BK_ADBL_003230","B005DEYYXW","https://www.audible.com/pd/B005DEYYXW","Twice Dead - A Novel of Haven","Kalayna Price","Piper Goodeve","<p>Newly undead shifter-turned-vampire Kita Nekai is coming to grips with the reality that her cat has not awakened since her change. What she needs is a little time to adjust to her new liquid diet and the increasingly complex attraction to her sire, Nathanial. What she gets is a headless harlequin. </p> <p>With the body count rising, Kita is dragged into a dangerous game of vampire politics. Her involvement draws the attention of an ancient vampire known as the Collector who has a penchant for acquiring the unusual - like a pureblood shifter-turned vampire. Kita still has unfinished business of her own and finds herself deeper in magical debt. It's a bad time to be a kitten who can't slip her skin.</p> <p> Kalayna Price's debut novel, <i>Once Bitten</i>, earned rave reviews and reached #1 on Amazon.com's ""Fantasy Bestseller List."" <i>Twice Dead</i> returns readers to a dark, seductive world where magic rules and ancient loyalties collide with modern challenges. </p>","Newly undead shifter-turned-vampire Kita Nekai is coming to grips with the reality that her cat has not awakened since her change.....","11:22:00","4.059233449477352","287","2011-08-05","2019-07-17","Audible Studios","Science Fiction & Fantasy:Fantasy:Paranormal & Urban:Paranormal","","Twice Dead","","https://www.audible.com/author/Kalayna+Price/B002BOHUJW","","Twice Dead","","https://www.audible.com/series/Haven-Price-Audiobook/B075X1Z4H8","Haven (Price)","2","","false","english","","","https://m.media-amazon.com/images/I/51dF7b9yL6L._SL500_.jpg","","US","","","false"
"BK_HARP_003307","B00B8WRM96","https://www.audible.com/pd/B00B8WRM96","Twice Tempted - A Night Prince Novel, Book 2","Jeaniene Frost","Tavia Gilbert","<p><i>Dating the Prince of Darkness has its challenges....</i> </p> <p>Leila's psychic abilities have been failing her, and now she isn't sure what the future holds. If that weren't enough, her lover, Vlad, has been acting distant. Though Leila is a mere mortal, she's also a modern woman who refuses to accept the cold-shoulder treatment forever - especially from the darkly handsome vampire who still won't admit that he loves her.... </p> <p><i>Like choosing between eternal love and a loveless eternity....</i> </p> <p>Soon circumstances send Leila back to the carnival circuit, where tragedy strikes. And when she finds herself in the crosshairs of a killer who may be closer than she realizes, Leila must decide who to trust - the fiery vampire who arouses her passions like no other or the tortured knight who longs to be more than a friend? With danger stalking her every step of the way, all it takes is one wrong move to damn her for eternity....</p>","Leila's psychic abilities have been failing her, and now she isn't sure what the future holds. If that weren't enough, her lover, Vlad, has been acting distant....","08:16:00","4.63705423085039","4739","2013-03-26","2013-03-22","HarperAudio","Romance:Fantasy","","Twice Tempted","","https://www.audible.com/author/Jeaniene+Frost/B001SPZGEQ","","Twice Tempted","","https://www.audible.com/series/Night-Prince-Audiobook/B00BPAWBRE","Night Prince","2","","false","english","","","https://m.media-amazon.com/images/I/51k2q-pcc6L._SL500_.jpg","","US","","","false"
"BK_HARL_000439","B003IDANI0","https://www.audible.com/pd/B003IDANI0","Twice as Hot","Gena Showalter","Jessica Almasy","<p>Belle Jamison is finally starting to feel like a <i>normal</i> girl again. Her job as a paranormal investigator is going well, she's learned to control her supernatural abilities (mostly), and she's just gotten engaged to Rome Masters, the ultra-sexy operative who once tried to neutralize her!</p> <p>But planning a wedding is never easy, especially when the bride keeps accidentally torching her dress, the groom returns from a dangerous mission with selective memory loss, and the man responsible now wants Belle for himself.</p> <p>With Rome's ex determined to win him back and a new band of supervillains on the horizon, it will take all Belle's powers - plus a little help from her trusty empath sidekick - to save the day, salvage the wedding and prove that true love really does conquer all.</p>","Belle Jamison is finally starting to feel like a <i>normal</i> girl again. Her job as a paranormal investigator is going well, she's learned to control her supernatural abilities (mostly)....","13:41:00","4.394029850746269","335","2010-04-20","2010-09-19","Harlequin Books S.A.","Romance:Contemporary","","Twice as Hot","","https://www.audible.com/author/Gena+Showalter/B001I9RQQ8","","Twice as Hot","","https://www.audible.com/series/Belle-Jamison-Audiobook/B009M8Y5LG","Belle Jamison","2","","false","english","","","https://m.media-amazon.com/images/I/519jx6pkmzL._SL500_.jpg","","US","","","false"
"BK_HARL_000135","B002VA3KCM","https://www.audible.com/pd/B002VA3KCM","Twist of Fate","Jayne Ann Krentz","Nellie Chalfant","Cloistered as a faculty member at a small college, beautiful Hannah Jessett can almost forget her family heritage. Few know she's the niece of Elizabeth Nord, the legendary anthropologist who stunned the world with her revolutionary work, until her aunt dies, leaving Hannah in sole possession of her priceless unpublished journals. <p> But Hannah has other matters to contend with. Her brother's company is about to be destroyed by Gideon Cage, a wealthy entrepreneur with a notorious reputation in the boardroom, and the bedroom.</p> <p> When she confronts Gideon, all she sees is a powerful man with a fast smile and soft eyes. Yet before she can catch her breath and really understand this puzzle of a man, her whole world is suddenly threatened: her brother, her aunt's legacy, her heart, and her life!</p>","Cloistered as a faculty member at a small college, beautiful Hannah Jessett can almost forget her family heritage....","09:57:00","3.8653061224489798","490","2007-01-31","2010-09-19","Harlequin Books S.A.","Romance:Contemporary","","Twist of Fate","","https://www.audible.com/author/Jayne+Ann+Krentz/B000APVKX6","","Twist of Fate","","","","","","false","english","","","https://m.media-amazon.com/images/I/51nQZHrOBEL._SL500_.jpg","","US","","","false"
"BK_TANT_004335","B00QSH5KDG","https://www.audible.com/pd/B00QSH5KDG","Twisted - Eternal Guardians, Book 7","Elisabeth Naughton","Elizabeth Wiley","<p>Nick, leader of the half-breeds and the last true hero, has spent his life fighting a dark pull toward the gods - a pull he now knows is linked to his father Krónos and the Titan's plan to escape from the Underworld. But Nick's hidden powers are coveted by more than just his father. Imprisoned by Hades, Nick battles every form of torture imaginable as the god schemes to break him. Only one thing keeps him sane - one woman who gives him the strength to fight the relentless darkness. But she has a dangerous plan of her own, and as Nick's powers grow stronger, even she might not be enough to alter his destiny. </p> <p>Contains mature themes.</p>","Nick, leader of the half-breeds and the last true hero, has spent his life fighting a dark pull toward the gods - a pull he now knows is linked to his father Krónos and the Titan's plan to escape....","12:19:00","4.54983922829582","311","2014-12-16","2014-12-17","Tantor Audio","Romance:Fantasy","","Twisted","","https://www.audible.com/author/Elisabeth+Naughton/B002BMIV3S","","Twisted","","https://www.audible.com/series/Eternal-Guardians-Audiobook/B00CF13O4Q","Eternal Guardians","7","","false","english","","","https://m.media-amazon.com/images/I/61RFJuAr1rL._SL500_.jpg","","US","","","false"
"BK_RAND_003271","B0094JO09K","https://www.audible.com/pd/B0094JO09K","Two Ravens and One Crow - An Iron Druid Chronicles Novella","Kevin Hearne","Luke Daniels","<p><b>Atticus O’Sullivan is back in an all-new, action-packed, laugh-out-loud novella from the author of The Iron Druid Chronicles.</b> </p> <p>Two-thousand-year-old Atticus may have outwitted and outfought everyone from Odin to Bacchus, but in this eBook original, he’s about to discover what comes around when you go around messing with gods. </p> <p>Six years into the training of his beautiful apprentice, Granuaile, a large crow swoops down and transforms into none other than the Morrigan, a goddess who insists that Atticus come with her at once. He must leave his apprentice behind, along with his Irish wolfhound, Oberon - and he must also leave his sword. The Morrigan has always taken extreme pleasure in pronouncing the Druid’s mortal danger and imminent doom, so the fact that she won’t reveal the purpose of their journey makes him very nervous. Of course, any time the Celtic Chooser of the Slain drops in unannounced, it’s never good. When she does let slip that she’ll be saving his life in the near future, Atticus is left to wonder...will he soon be giving his legions of enemies something to crow about? </p> <p><b>Includes a preview of Kevin Hearne’s highly anticipated new novel in The Iron Druid Chronicles, <i>Trapped!</i></b></p>","Atticus O’Sullivan is back in an all-new, action-packed, laugh-out-loud novella from the author of The Iron Druid Chronicles....","02:36:00","4.65363712374582","4784","2012-09-04","2013-12-02","Random House Audio","Literature & Fiction:Action & Adventure","","Two Ravens and One Crow","","https://www.audible.com/author/Kevin+Hearne/B004FR1V8O","","Two Ravens and One Crow","","https://www.audible.com/series/Iron-Druid-Chronicles-Audiobook/B006XE41AC","Iron Druid Chronicles","4.5","","false","english","","","https://m.media-amazon.com/images/I/51zIFLdVJlL._SL500_.jpg","","US","","","false"
"BK_ACX0_035859","B00XUMA190","https://www.audible.com/pd/B00XUMA190","Two Tales of the Iron Druid Chronicles","Kevin Hearne","Luke Daniels","<p>Two Iron Druid short stories available in audio for the first time, narrated by Luke Daniels! </p> <p>""Kaibab Unbound"" occurs just a couple of weeks before the events of <i>Hounded</i>, book one of the series. Before Atticus gets drawn into the battles of gods and monsters, he has to protect one of the earth's elementals from an accomplished coven that wants to steal its power for their own. </p> <p>The events of ""A Test of Mettle"" happen concurrently with book three of the series, <i>Hammered</i>, as Granuaile MacTiernan and Oberon discover that Atticus doesn't have the final say over who can become a Druid's apprentice. </p> <p>These stories serve both as an introduction to the <i>New York Times</i> best-selling series and as exciting background for longtime fans. </p>","Two Iron Druid short stories available in audio for the first time, narrated by Luke Daniels....","01:24:00","4.648148148148148","3240","2015-05-19","2016-04-02","Kevin Hearne","Science Fiction & Fantasy:Fantasy:Anthologies & Short Stories","","Two Tales of the Iron Druid Chronicles","","https://www.audible.com/author/Kevin+Hearne/B004FR1V8O","","Two Tales of the Iron Druid Chronicles","","https://www.audible.com/series/Iron-Druid-Chronicles-Audiobook/B006XE41AC","Iron Druid Chronicles","0.6, 3.5","","false","english","","","https://m.media-amazon.com/images/I/51X0-nDw7uL._SL500_.jpg","","US","","","false"
"BK_TANT_014900","1977330452","https://www.audible.com/pd/1977330452","Two Witches and a Whiskey - The Guild Codex: Spellbound, Book 3","Annette Marie","Cris Dukehart","<p>Three months ago, I landed a job as a bartender. But not at a bar-at a guild. Yeah, the magic kind. </p> <p>I'm not a badass mage like my three smokin' hot best friends. I'm not a sorcerer or an alchemist, or even a wussy witch. I'm just a human, slinging drinks like a pro and keeping my non-magical nose out of mythic business. Seriously, I know my limits. </p> <p>So why am I currently standing in a black-magic ritual circle across from a fae lord? </p> <p>Somewhere behind me, my three mage friends are battling for their lives. Somewhere near my feet is the rogue witch I just knocked out with a stolen spell. And I have about five seconds to convince this very angry sea god not to shmoosh me like a bug. </p> <p>I'm pretty sure this wasn't part of the job description. </p> <p>Make sure to check out the companion series, The Guild Codex: Demonized, available now, and The Guild Codex: Warped, coauthored by Rob Jacobsen.</p>","<p>Three months ago, I landed a job as a bartender. But not at a bar-at a guild. Yeah, the magic kind. I'm not a badass mage like my three smokin' hot best friends. I'm not a sorcerer or an alchemist, or even a wussy witch....</p>","08:09:00","4.756634078212291","2864","2019-02-28","2019-05-19","Tantor Audio","Literature & Fiction:Action & Adventure","","Two Witches and a Whiskey","","https://www.audible.com/author/Annette+Marie/B00OGO5FI8","","Two Witches and a Whiskey","","https://www.audible.com/series/The-Guild-Codex-Spellbound-Series-Audiobook/B07HYVQCY7","The Guild Codex: Spellbound Series","3","","false","english","","","https://m.media-amazon.com/images/I/51WeQHEGpjL._SL500_.jpg","","US","","","false"
"BK_ADBL_002717","B004LTUPO2","https://www.audible.com/pd/B004LTUPO2","Uller Uprising","H. Beam Piper","B. J. Harrison","<p>So the Ulleran challenge begins, with the rantings of a prophet and a seemingly incidental street riot. Only when a dose of poison lands in the governer-general's whiskey does it become clear that the ""geeks"" have had it up their double-lidded eyeballs with the imperialist Terran Federation's Chartered Uller Company. Then, overnight, war is everywhere. </p><p>How it will end is in the merely two Terran hands of the new governor-general, a man shredw enough to know that ""it is easier to banish a habit of thought than a piece of knowledge"". The problem is, the particular piece of knowledge he needs hasn't been used in 450 years.</p><p></p>","So the Ulleran challenge begins, with the rantings of a prophet and a seemingly incidental street riot....","05:25:00","4.25","40","2011-02-01","2018-05-03","Audible Studios","Science Fiction & Fantasy:Science Fiction","","Uller Uprising","","https://www.audible.com/author/H.+Beam+Piper/B000APKFF0","","Uller Uprising","","","","","","false","english","","","https://m.media-amazon.com/images/I/51+zgAbdRxL._SL500_.jpg","","US","","","false"
"BK_BRLL_005926","B00IEIFUCS","https://www.audible.com/pd/B00IEIFUCS","Unbound - The Forbidden Bond, Book 1","Cat Miller","Neva Navarre","<p>Girl gone wild…</p> <p>College is supposed to be a time of discovery, but Danielle Vaughn never imagined it would be like this: Heightened senses, supernatural powers, and a sudden craving for human blood. Dani is a demi-vamp, the daughter of a human psychic and a vampire noble, a living secret kept hidden for 21 years.</p> <p>As Dani’s heritage manifests itself, her thirst for blood is matched only by her hunger for Chase Diedrick. But as the son of the Vampire Council’s most powerful ruling family, Chase is already promised to another. Dani saw Council politics destroy her mother’s life; she won’t let the same thing happen to her. Besides, there’s no shortage of men who are eager to satisfy her every need, including the alluring vampire Kayden.</p> <p>Unfortunately, Dani also has no shortage of enemies. Her heightened powers of telepathy and telekinesis attract the attention of a rogue vamp who preys on gifted vampires, absorbing their skills along with their lifeblood. Now, Dani must seek the Council’s help to quickly master her new vampire life…or risk losing it.</p>","College is supposed to be a time of discovery, but Danielle Vaughn never imagined it would be like this: Heightened senses, supernatural powers, and a sudden craving for human blood....","15:18:00","4.372469635627531","988","2014-04-01","2019-07-07","Brilliance Audio","Romance:Paranormal","","Unbound","","https://www.audible.com/author/Cat+Miller/B0089Q9CME","","Unbound","","https://www.audible.com/series/The-Forbidden-Bond-Audiobook/B00UHEOBAY","The Forbidden Bond","1","","false","english","","","https://m.media-amazon.com/images/I/51LUzZxmvcL._SL500_.jpg","","US","","","false"
